frame,keypoints,Timestamp,Annotation
414,"[[[661.4741821289062, 91.94609069824219], [673.278076171875, 82.162353515625], [650.0217895507812, 82.18211364746094], [690.61865234375, 94.77873229980469], [633.8421020507812, 96.24119567871094], [716.04638671875, 165.73187255859375], [600.3558349609375, 167.36158752441406], [763.0965576171875, 225.4922332763672], [551.932373046875, 229.08340454101562], [780.0685424804688, 237.11544799804688], [562.1389770507812, 241.03439331054688], [688.794921875, 325.46881103515625], [616.9444580078125, 326.26904296875], [686.3052368164062, 462.9570617675781], [618.0342407226562, 463.066650390625], [703.8690185546875, 591.6776123046875], [644.3280639648438, 592.7263793945312]]]",13.8,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
415,"[[[663.7637939453125, 91.7889404296875], [675.0048828125, 81.845458984375], [652.2562255859375, 81.8304443359375], [691.26025390625, 94.23991394042969], [635.44287109375, 95.35130310058594], [718.1075439453125, 166.18905639648438], [601.1854858398438, 166.39195251464844], [764.4439697265625, 227.6591339111328], [552.1568603515625, 228.7333221435547], [780.4290161132812, 237.593994140625], [563.6666259765625, 241.92547607421875], [691.8535766601562, 328.1981201171875], [619.0667724609375, 328.6321105957031], [692.2727661132812, 465.3320617675781], [622.3706665039062, 464.97381591796875], [703.50390625, 594.8147583007812], [642.6888427734375, 596.3589477539062]]]",13.833333333333334,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
416,"[[[666.51904296875, 91.36799621582031], [677.3690795898438, 81.50311279296875], [654.628173828125, 81.57620239257812], [692.5572509765625, 94.16015625], [636.7532958984375, 95.54632568359375], [719.0183715820312, 165.83230590820312], [603.1788940429688, 165.86534118652344], [764.62744140625, 226.9416046142578], [553.48876953125, 226.77020263671875], [779.9403076171875, 237.927490234375], [560.6547241210938, 240.978271484375], [692.6336669921875, 328.4932861328125], [620.8387451171875, 328.74169921875], [692.597900390625, 465.5374755859375], [625.2711791992188, 465.0820007324219], [699.7596435546875, 597.2901000976562], [641.8720092773438, 599.26171875]]]",13.866666666666667,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
417,"[[[670.2883911132812, 89.97441101074219], [680.5512084960938, 80.41656494140625], [657.8021850585938, 80.51031494140625], [694.4201049804688, 94.1185302734375], [638.6492919921875, 95.87545776367188], [720.8176879882812, 166.0137176513672], [605.8531494140625, 166.5498046875], [764.8179931640625, 226.2630615234375], [554.4622192382812, 226.58297729492188], [780.6005859375, 238.33843994140625], [559.8717651367188, 240.443603515625], [696.4395141601562, 330.0265808105469], [625.643798828125, 330.4932556152344], [693.4063720703125, 467.972412109375], [630.0164794921875, 468.01654052734375], [695.6513671875, 600.267822265625], [642.6260986328125, 603.0294799804688]]]",13.9,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
418,"[[[672.010498046875, 88.80917358398438], [682.1065673828125, 79.09211730957031], [659.1953125, 79.445068359375], [695.99365234375, 92.69979858398438], [640.0828857421875, 95.20034790039062], [722.9745483398438, 165.18043518066406], [608.4124145507812, 166.53347778320312], [765.5468139648438, 225.5955810546875], [556.4126586914062, 226.47427368164062], [781.1590576171875, 239.33392333984375], [559.7838134765625, 241.514892578125], [698.8954467773438, 331.37255859375], [628.6864624023438, 332.0251770019531], [693.8729858398438, 468.63006591796875], [632.8096313476562, 469.1683349609375], [691.6141967773438, 599.69140625], [642.5254516601562, 603.4619750976562]]]",13.933333333333334,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
419,"[[[673.8495483398438, 87.45907592773438], [683.5460815429688, 77.6910400390625], [660.5048217773438, 78.46409606933594], [697.0302124023438, 91.592529296875], [641.0623779296875, 95.22259521484375], [724.67041015625, 164.5677490234375], [611.0188598632812, 166.32107543945312], [767.46875, 224.72113037109375], [558.4696044921875, 224.46444702148438], [782.6666259765625, 240.264404296875], [558.2881469726562, 240.61431884765625], [700.3386840820312, 330.4237976074219], [631.0369873046875, 331.11688232421875], [695.9537353515625, 467.3138732910156], [636.61328125, 468.1643371582031], [690.3525390625, 599.3269653320312], [642.832763671875, 604.4097900390625]]]",13.966666666666669,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
420,"[[[676.272216796875, 85.28694152832031], [685.800537109375, 75.66107177734375], [662.95654296875, 76.32208251953125], [698.8883666992188, 89.79342651367188], [643.1695556640625, 93.16682434082031], [727.3013305664062, 162.60708618164062], [612.40869140625, 164.57577514648438], [766.9574584960938, 223.5736083984375], [560.4511108398438, 223.65850830078125], [781.8680419921875, 238.80520629882812], [559.5973510742188, 239.63128662109375], [705.380126953125, 328.04742431640625], [634.9293212890625, 328.99078369140625], [701.3760986328125, 464.3681640625], [638.8694458007812, 465.77606201171875], [692.7796020507812, 596.7450561523438], [643.2186889648438, 602.2703857421875]]]",14.0,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
421,"[[[678.0223388671875, 85.76312255859375], [687.578857421875, 76.11531066894531], [664.8005981445312, 76.69854736328125], [700.7195434570312, 89.75112915039062], [644.9075927734375, 92.87393188476562], [728.17626953125, 161.392822265625], [615.1661987304688, 163.94578552246094], [767.399658203125, 219.5780792236328], [563.2809448242188, 220.870361328125], [782.5997924804688, 237.853271484375], [559.1820068359375, 238.05166625976562], [707.264404296875, 327.6078186035156], [637.7879638671875, 328.7066650390625], [703.16796875, 464.0968017578125], [641.0592651367188, 465.779541015625], [693.3547973632812, 596.92822265625], [642.694580078125, 601.8626098632812]]]",14.033333333333331,"HRV shows a dip, potentially indicating stress or engagement in a demanding task."
422,"[[[679.155517578125, 86.40768432617188], [688.9290161132812, 76.51730346679688], [665.8038940429688, 77.28488159179688], [702.7286376953125, 89.82095336914062], [646.2947387695312, 93.36654663085938], [730.321044921875, 162.25013732910156], [617.7254638671875, 163.62057495117188], [767.8406982421875, 222.66009521484375], [566.161865234375, 220.43690490722656], [781.9546508789062, 238.54400634765625], [560.0902099609375, 238.9503173828125], [708.2145385742188, 327.4481201171875], [639.047607421875, 327.8746337890625], [703.513427734375, 463.4214782714844], [641.8967895507812, 464.2132873535156], [693.3278198242188, 595.82861328125], [643.6357421875, 601.4249877929688]]]",14.066666666666666,
423,"[[[679.2852783203125, 86.92958068847656], [689.302001953125, 76.52705383300781], [665.815185546875, 77.96263122558594], [704.3176879882812, 89.176025390625], [647.599853515625, 94.27674865722656], [732.6044921875, 162.00167846679688], [621.0394897460938, 163.17807006835938], [768.2850341796875, 224.43161010742188], [570.2946166992188, 218.70703125], [781.341552734375, 239.57662963867188], [560.8807373046875, 237.4205322265625], [708.4929809570312, 325.84234619140625], [639.8816528320312, 325.9447021484375], [703.8818969726562, 461.83233642578125], [641.5247802734375, 462.669677734375], [695.6013793945312, 595.0391235351562], [644.5590209960938, 602.7821044921875]]]",14.1,
424,"[[[679.7619018554688, 87.13653564453125], [689.9066772460938, 76.5147705078125], [666.26416015625, 78.33377075195312], [705.8577270507812, 88.98106384277344], [649.2213134765625, 95.01119995117188], [735.6455688476562, 162.25592041015625], [623.5987548828125, 164.26165771484375], [770.4599609375, 225.19003295898438], [571.37841796875, 219.84014892578125], [782.0086059570312, 239.65625], [562.966064453125, 237.698974609375], [711.8604736328125, 325.7901611328125], [642.9207153320312, 325.9318542480469], [704.9503173828125, 461.4263000488281], [640.9949951171875, 462.2947998046875], [695.8213500976562, 592.61279296875], [642.4714965820312, 600.84716796875]]]",14.133333333333333,
425,"[[[680.4425048828125, 87.76458740234375], [690.8449096679688, 77.09034729003906], [667.3206787109375, 78.69725036621094], [707.2910766601562, 89.14126586914062], [650.87158203125, 94.5660400390625], [736.878662109375, 161.70709228515625], [624.9823608398438, 164.06930541992188], [771.4873046875, 223.65625], [571.875732421875, 220.03541564941406], [782.4706420898438, 239.10617065429688], [563.8955688476562, 237.77963256835938], [712.9015502929688, 325.0946350097656], [643.9063110351562, 325.3313293457031], [706.142333984375, 460.15142822265625], [641.6830444335938, 461.09613037109375], [696.1223754882812, 592.2862548828125], [641.600341796875, 599.5477294921875]]]",14.166666666666666,
426,"[[[682.1864013671875, 87.99949645996094], [692.4480590820312, 77.40473937988281], [669.17236328125, 78.77188110351562], [708.2412719726562, 89.54447937011719], [652.0899047851562, 94.34490966796875], [737.5130615234375, 161.96893310546875], [625.7227172851562, 164.06912231445312], [772.601318359375, 224.8231201171875], [572.4622802734375, 221.07913208007812], [782.4482421875, 239.80880737304688], [564.10009765625, 237.20358276367188], [714.5799560546875, 324.8589782714844], [645.416015625, 324.92724609375], [706.585205078125, 460.4187927246094], [641.0985717773438, 460.985107421875], [696.98291015625, 591.68115234375], [640.1503295898438, 597.7111206054688]]]",14.2,
427,"[[[683.7111206054688, 87.59799194335938], [693.7405395507812, 77.25323486328125], [670.8391723632812, 78.34381103515625], [708.6546630859375, 89.5645751953125], [653.0694580078125, 93.69090270996094], [737.451416015625, 161.42420959472656], [625.9191284179688, 163.59976196289062], [773.0345458984375, 222.78318786621094], [573.1754150390625, 220.2608184814453], [782.9882202148438, 239.0760498046875], [563.6012573242188, 237.23712158203125], [715.10302734375, 324.3653564453125], [646.0358276367188, 324.43609619140625], [706.569091796875, 460.16558837890625], [641.1151123046875, 460.6707458496094], [695.9036254882812, 590.79833984375], [639.3633422851562, 595.8616943359375]]]",14.233333333333333,
428,"[[[684.3750610351562, 87.66732788085938], [694.5323486328125, 77.40158081054688], [671.5881958007812, 78.26287841796875], [709.4872436523438, 89.59048461914062], [653.5663452148438, 93.19412231445312], [737.72705078125, 161.25088500976562], [626.160400390625, 163.5537109375], [773.70068359375, 221.06509399414062], [573.78271484375, 219.99122619628906], [782.8173217773438, 237.80160522460938], [564.3661499023438, 238.58197021484375], [715.2706298828125, 324.34375], [646.168701171875, 324.364501953125], [706.2444458007812, 459.71905517578125], [641.1211547851562, 459.8441467285156], [695.3910522460938, 589.8270874023438], [639.593994140625, 593.7711181640625]]]",14.266666666666667,
429,"[[[685.3049926757812, 87.750244140625], [695.3974609375, 77.374755859375], [672.5814819335938, 78.10891723632812], [709.9392700195312, 89.37799072265625], [653.93212890625, 92.49894714355469], [738.5379028320312, 162.14999389648438], [625.8599853515625, 162.40328979492188], [775.038330078125, 226.23858642578125], [574.2073364257812, 220.51123046875], [782.0286254882812, 240.09259033203125], [564.1612548828125, 238.13284301757812], [715.0258178710938, 324.81475830078125], [645.2965698242188, 323.9144287109375], [705.5300903320312, 460.7952880859375], [640.4686279296875, 459.57275390625], [694.68701171875, 591.0966796875], [639.8564453125, 594.2896118164062]]]",14.3,
430,"[[[686.2153930664062, 88.08393859863281], [696.0383911132812, 77.62374877929688], [673.5787353515625, 78.29020690917969], [709.73681640625, 89.27536010742188], [654.1177978515625, 92.03045654296875], [738.23095703125, 162.37640380859375], [624.7667846679688, 161.92095947265625], [775.9066772460938, 228.20953369140625], [573.650146484375, 221.25619506835938], [782.3040771484375, 241.77297973632812], [563.7076416015625, 238.50924682617188], [714.3043212890625, 325.10546875], [644.072509765625, 323.9952392578125], [705.5194702148438, 461.41656494140625], [640.0929565429688, 459.92559814453125], [694.7554931640625, 591.3258056640625], [640.0478515625, 594.165771484375]]]",14.333333333333334,
431,"[[[686.4789428710938, 88.51953125], [696.0779418945312, 77.98182678222656], [673.94677734375, 78.691650390625], [709.2459716796875, 89.50666809082031], [654.5050048828125, 92.20361328125], [738.0023193359375, 163.29197692871094], [624.1476440429688, 161.38412475585938], [775.1279296875, 231.7855682373047], [572.538818359375, 221.7384033203125], [783.0609130859375, 242.95547485351562], [563.4562377929688, 238.59674072265625], [713.4697875976562, 325.287841796875], [643.1973266601562, 323.8040466308594], [705.0634155273438, 461.9209899902344], [640.32373046875, 460.173583984375], [694.7177124023438, 592.6266479492188], [641.9310913085938, 596.5108642578125]]]",14.366666666666667,
432,"[[[686.1353149414062, 89.22869873046875], [695.8057250976562, 78.66671752929688], [673.322021484375, 79.39857482910156], [709.0964965820312, 90.43338012695312], [653.4916381835938, 93.16848754882812], [737.7169189453125, 164.73696899414062], [623.2766723632812, 161.1875762939453], [772.5633544921875, 236.1644287109375], [571.6680297851562, 222.86541748046875], [783.019775390625, 242.18267822265625], [563.2591552734375, 238.7813720703125], [713.0204467773438, 324.91802978515625], [642.41552734375, 322.98773193359375], [705.1972045898438, 461.13037109375], [640.1033935546875, 458.9852294921875], [693.5166625976562, 593.1148071289062], [640.9241333007812, 598.4369506835938]]]",14.4,
433,"[[[686.1220703125, 90.47776794433594], [695.7667846679688, 80.09707641601562], [673.33154296875, 80.35791015625], [708.2855834960938, 92.160400390625], [652.5360107421875, 93.66915893554688], [735.760986328125, 166.5792236328125], [621.4598999023438, 161.70352172851562], [768.9560546875, 238.83282470703125], [571.329833984375, 224.16983032226562], [782.6162109375, 242.19125366210938], [562.79296875, 238.45648193359375], [713.0762939453125, 327.0223693847656], [642.2985229492188, 324.8665771484375], [705.6678466796875, 464.31146240234375], [639.1796264648438, 461.9518127441406], [694.5679931640625, 598.3926391601562], [641.0248413085938, 603.4176635742188]]]",14.433333333333334,
